text,sentiment
"Taman kota yang terletak tidak jauh dari terminal Jombang dan beralamat di nglungge keplak sari. Suasana sangat asri dan rindang karena banyak pepohonan yang menaunginya. Tersedia banyak gazebo dan kursi  untuk melepas lelah. Tapi sayang sedikit kurang terawat. Htm free sobat tapi hanya di tarik biaya parkir sebesar 2000 rupiah saja. Jika haus atau lapar ada warung atau pedagang kaki lima yang menjual aneka makanan dan minuman. So sobat jika ada waktu luang, silahkan berkunjung ke sini karena tempat ini nyaman untuk melepas penat sehabis kerja. 😀👍 Terima kasih.",0
Sangat mengesankan bahwa tempat itu belum ditutup.,0
"Bukan tempat mingguan, tapi pasti tempat untuk kembali sesekali.",1
Koki yang sangat menyenangkan.,1
Tidak adanya yang mengatur lalin.. jadi jalan sering macet,0
"23 Paskal salah satu mall favorite klw lg dibandung. Dekat sama stasiun bandung.  Mall nya sendiri konsepnya seh green building ya tp serupa seh sama mall2 di jkt Tenant nya sendiri dari ZARA, PULL&BEAR, STADIVARIUS, H&M, UNIQLO dan beberapa street wear brand lain nya. Resto disini kebanyakan jejepangan ya Owh iya ada yellow hotel jg Ada paskal food market disebelahnya",1
tidak akan kembali.,0
Makanannya luar biasa dan harganya sangat masuk akal.,1
Kami tidak akan kembali dalam waktu dekat!,0
Segala sesuatu di menu luar biasa dan kami juga senang bahwa mereka membuat akomodasi yang luar biasa untuk putri vegetarian kami.,1
"Jika dia tidak memutar matanya, kita mungkin akan tetap tinggal... Tidak yakin apakah kita akan kembali dan mencobanya lagi.",0
Kami tidak akan pernah pergi lagi.,0
"Jika ada nol bintang, saya akan memberikannya nol bintang.",0
Tapi sekarang aku benar-benar merasa jijik.,0
"Saya telah mendengar hal-hal baik tentang tempat ini, tetapi itu melebihi setiap harapan yang dapat saya impikan.",1
Payah kasirnya gak pake antrian!!! Orang baru dateng dilayanali gitu aja yg udah ngantri dibiarin.. SDM kasirnya sangat buruk,0
Baru saja makan siang di sini dan memiliki pengalaman hebat.,1
"2022 Ke sini lagi karena ngunjungin rumah sandekala... Sejak masuk basement, bangunan ini sepi banget, kurang terawat dan berasa banget kesan horrornya. Pantes dipilih jadi tempat ""rumah sandekala"" sama tim jurnal risa  Terakhir main tahun 2015 suka banget ngunjungi Superindo buat jajan sepulang kerja dan sekali main ke NAV karokean bareng temen",0
"Orang-orang semua memiliki steak, dan putra pencinta steak kami yang memiliki steak di tempat terbaik dan terburuk mengatakan itu adalah steak terbaik yang pernah dia makan.",1
Seperti biasa malam itu indah dan makanannya enak!,1
Saya merindukannya dan berharap mereka punya satu di Philadelphia!,1
Susah bgt ini keluar parkirnya nge-tap kartu sampai antri panjang bagian keluar mobil,0
HINDARI PENDIRIAN INI!,0
"Makanan laut terbatas pada udang rebus dan kaki kepiting, tetapi kaki kepiting jelas tidak terasa segar.",0
Makanan yang sangat baik dan layanan sangat baik.,1
"Saya lgs straight to the poin saja. Hotel ini punya potensi yg luar biasa bagus karena letaknya yg strategis di tengah kota dan bersebelahan dengan mall namun karena (saya rasa) kurang maintenance sehingga kenyamanan tamu jd banyak berkurang. Contoh: lift yg card readernya rusak (lift no 4 kalo tidak salah dan tombol tutup lift juga tdk berfungsi dgn baik); TV dikamar saya kan bisa diputar (family room), namun waktu diputar mengeluarkan bunyi yg meresahkan, harusnya bisa dikasih minyak dong biar gak bunyi kayak gitu; entah gmn nuansa kamar terkesan suram dan oldies banget (butuh renovasi tentunya biar gak kalah sm hotel hotel bintang 3); pas kemaren hujan mau ke mall kok ya pas connecting way-nya maintenance. Jd kehujanan deh lewat pintu depan. Namun yg saya suka, para staffnya ramah ramah. Makanannya lumayan enak enak. Semoga bisa berbenah lagi dan semakin laris hotelnya.",0
"Mall di surabaya selatan dulu ramai gerai banyak yg buka, sekarang banyak yg tutup ntah knp? Pdhl nyaman jg buat jalan/makan ya smg cepet pulih dan tiap gerai bs buka shg pengunjung ramai",0
Saya bekerja di industri perhotelan di Paradise Valley dan tidak lagi merekomendasikan Cibo.,0
pasti akan kembali ke mangkuk lain kali,1
"Sayangnya, itu tidak baik.",0
Tempat yang cukup mengagumkan.,1
"makanannya tidak enak sama sekali, belum lagi ""gaya Hunan tradisional yang sesungguhnya"".",0
"Mall dinoyo city Mall Dinoyo City yang terletak tepat di samping UNISMA menjadi opsi bagi mahasiswa maupun warga sekitar untuk berbelanja. Dengan area yang cukup luas, dan adanya toko seperti Ramayana, J.Co, Richeese Factory, hingga Chatime dapat menarik minat konsumen untuk datang. Adapula bioskop yang menjadi tujuan utama mahasiswa. Namun begitu masuk mall banyak stan yang kosong, penerangannya kurang. Penataan pada foodcort nya berantakan serta banyak stan yang tutup namun tidak tertata. Semoga kedepannya lebih banyak stand buka sehingga pengunjung berdatangan",0
"Saya telah ke sini beberapa kali di masa lalu, dan pengalamannya selalu luar biasa.",1
"Pelayan kami sangat penuh perhatian, ramah, dan informatif.",1
"Makanannya menyedot, yang kami harapkan tetapi menyedot lebih dari yang bisa kami bayangkan.",0
"Kami memiliki layanan yang fantastis, dan senang dengan suasananya.",1
Suasana yang bagus.,1
"Hampir dua tahun tidak mengunjungi mall ini, padahal sebelum pandemi covid 19 mall ini favorite untuk dikunjungi dan belanja. Minggu 6 Maret 2022 kembali mengunjungi mall ini, makan siang di salah satu resto dimsum favorite yg sudah buka,  serta beli sepatu olahraga. Pengunjung mall tidak terlalu ramai nampak dari area parkir yg tidak penuh oleh mobil, ada pemeriksaan di pintu masuk namun tidak terlalu ketat. Masih banyak toko  yg tutup,  namun sebagian besar sudah normal. Kebersihan tetap terjaga, nyaman untuk belanja atau sekedar jalan lihat lihat siapa tahu ada barang yg cocok untuk dibeli. Kembali mengunjungi Sabtu malam bln Mei 2022, biasa makan Dimsum. Pengunjung mall tidak terlalu ramai, malah agak sepi, tapi semangat tenant / toko nya tetap hidup, lampu terang gemerlap.",1
Harga sedikit menjadi perhatian di Mellow Mushroom.,0
Pasti mematikan untuk saya & saya ragu saya akan kembali kecuali orang lain membeli.,0
Makanan laut itu segar dan murah hati dalam porsi.,1
Pacar saya mencoba Salad Ayam Mediterania dan jatuh cinta.,1
"Setelah makan malam yang mengecewakan, kami pergi ke tempat lain untuk pencuci mulut.",0
"Sebagai catatan positif, server kami sangat penuh perhatian dan memberikan layanan yang luar biasa.",1
"Piset nya sih sepi...tp disitu ada Superindo dan jajanan Mie Akup dan Pempek nya enak , lebih nyaman lewat dari Jl Maskumambang pintu masuk nya sebelah Martabak Canada",1
Layanan menyebalkan.,0
Aku punya salad mac dan itu cukup hambar jadi aku tidak akan mendapatkannya lagi.,0
Saya suka Pho dan lumpia oh enak sekali Anda harus mencobanya.,1
"Sisi baiknya, staf benar-benar menyenangkan dan antusias - benar-benar menyenangkan.",1
Malam ini aku punya Elk Filet spesial... dan itu payah.,0
"kurang tertata rapi.. hati2 sama sales cream handbody atau skincare, yang tdk menawarkan barangnya secara 'adil'",0
"Taman ini berada di area kampus ugm utk masuk anda bisa melalui pintu utama ataupun melalui selokan mataram ke arah lembah, tersedia lokasi parkir di beberapa titik tempat. anda bisa kesini sembari ber swafoto bersama teman-teman ataupun berpiknik ria. cukup sering dikunjungi oleh orang"" yg ingin berolahraga terutama lari"" mengelilingi taman ataupun kolam di sisi utara",1
staf yang sangat ramah.,1
Anda tidak akan kecewa.,1
"Jika Anda ingin menunggu makanan biasa-biasa saja dan layanan yang benar-benar buruk, maka ini adalah tempat untuk Anda.",0
"Tiket masuk 40.000 (pake kartu, top up) Gratis pendamping 1, tdk bisa tambah pendamping karena weekend lg penuh. Lokasinya lantai paling atas (selantai dgn cgv) Mba nya cukup ramah, dikasih kaos kaki & masker utk anak. Hari minggu jam 17.00 an kesini, super rame. Tp masih bisa puas main, Prokesnya lumayan. Tp ada bbrp anak & orgtua yg gapake masker. Permainannya ada bbrp yg sudah rusak : mobil mobilan jok nya patah. Seru bgt! 1 jam pas ko utk membuat anak puas & cape sehingga laper minta makannnn.",1
Saya memberikannya 2 jempol ke bawah,0
Saya membayar tagihan tetapi tidak memberi tip karena saya merasa server melakukan pekerjaan yang buruk.,0
"Mall nya lumayan luas, banyak macam yg di jual dari baju, makanan, otomotif, handphone, makanan di sini juga ramah di kantong dan banyak pilihan menu nya.",1
"Singkatnya, ini adalah pengalaman bersantap yang sangat mengecewakan.",0
Pesanan keripik kentangnya menyedihkan... Saya mungkin bisa menghitung berapa banyak keripik yang ada di dalam kotak itu dan mungkin sekitar 12.,0
"Kurang terawat, sepi juga, lokasi ada di kota sih. Ada penjual makanan di pinggir-pinggirnya. Kalau sore biasanya untuk mainan anak-anak. Cobain saja mampir pas sore, nikmati suasana embung Langensari",0
The Heart Attack Grill di pusat kota Vegas adalah alasan yang benar-benar datar untuk sebuah restoran.,0
"Arahkan jari Anda ke item mana pun di menu, pesanlah dan Anda tidak akan kecewa.",1
"Sejauh ini, hanya mengunjungi dua kali dan makanannya benar-benar nikmat setiap saat.",1
"Tempat nongkrong yang lumayan asik. Di sini kita bisa naik kapal di atas Sungai Kapuas, sambil menikmati jajanan di atas kapan tersebut.  Sayangnya pas ke sini malem, kayanya kalo siang atau sore pemandangannya lebih bagus.",0
Layanan ini sangat lambat.,0
Makanannya sangat buruk.,0
Saya benar-benar tidak percaya bahwa pemilik memiliki begitu banyak karyawan yang tidak berpengalaman sehingga semuanya berlarian seperti ayam dengan kepala terpenggal.,0
Staf Anda menghabiskan lebih banyak waktu berbicara dengan diri mereka sendiri daripada saya.,0
Saya baru-baru ini mencoba Caballero dan saya telah kembali setiap minggu sejak itu!,1
Wow sangat pedas tapi enak.,1
Keduanya hebat!,1
Hal-hal yang salah: - Mereka membakar saganaki.,0
"Secara keseluruhan, saya dapat meyakinkan Anda bahwa saya akan kembali.",1
Catatan satu bawah adalah ventilasi bisa menggunakan beberapa upgrade.,0
"faktanya, ada satu lokasi di Kota Pahlawan yang ternyata memiliki catatan sebagai tempat bunuh diri paling sering, yaitu Tunjungan Plaza Surabaya (TP).  Di balik megahnya mall yang menjadi salah satu ikon Kota Surabaya itu, ternyata TP menyimpan banyak cerita kasus bunuh diri. Dalam kurun waktu enam tahun terkahir ini misalnya (2017-2022), tercatat sudah lima orang bunuh diri di sana.  Pada tahun 2017, seorang pria yang tidak diketahui identitasnya nekat loncat dari lantai 5 sekitar pukul 21.00 WIB. Ia ditemukan dengan kondisi mengenaskan, kepala pria ini luka parah, kaki kanan, pinggul hingga tangan patah.  Setahun kemudian, tepatnya 11 April 2018, Michael Mulyuno seorang dokter lulusan dari salah satu kampus negeri di Surabaya ditemukan tergeletak tengkurap setelah terjun bebas dari lantai 8 TP6 Surabaya. Korban mengenakan baju bermotif batik berwarna putih biru dengan bawahan celana berwarna krem.  Tujuh bulan kemudian, 29 November 2018, Rafif Misbahuddin (22) memilih mengakhiri hidupnya dengan loncat dari parkiran apartemen Peak Residence Tunjungan Plaza (TP) 5 Surabaya, sebelum wisuda.  Lalu, 8 Maret 2021, ED pria paruh baya warga Tulungagung meloncat dari lantai 2 dan meninggal. Kasus terakhir adalah seorang perempuan 24 tahun berinisial ADR. Warga Keputran itu nekat melompat dari lantai 3 parkiran Tunjungan Plaza Mall, Jumat (14/10/2022) sekitar pukul 22.15 WIB.  dan kekurangan CS tak begitu ramah",0
"Ketika pesanan saya tiba, salah satu salad gyro hilang.",0
Yang kecil dan tidak sepadan dengan harganya.,0
"Jika seseorang memesan dua taco, bukankah menurut Anda mungkin bagian dari layanan pelanggan untuk menanyakan apakah itu combo atau ala cart?",0
kentangnya enak dan begitu juga biskuitnya.,1
Secara keseluruhan saya tidak terlalu terkesan dengan Noca.,0
Bagian dalamnya sangat bagus dan sangat bersih.,1
Tempat latihan Taekwondo. Mall nya mah sepi. Tapi klo sore gitu suka ada live music di tempat makannya.,1
sangat sulit dan sangat pendek rasa!,0
"Ini karena butuh 20 menit untuk diakui, lalu 35 menit lagi untuk mendapatkan makanan kami... dan mereka terus melupakan banyak hal.",0
Layanan yang buruk.,0
Hambar dan hambar adalah cara yang baik untuk menggambarkan daging yang hampir tidak hangat.,0
Hati2 guys kl beli tiket disini.. saya datang beli tiket jam tgl 15 des..ternyata ga bisa masuk karna hari ini hanya untuk undangan kelompok...dan tiket yang saya beli dicetak untuk besok tgl 16 des..sedangkan saya besok hari balik ke jakarta..saya minta di refund ga bisa.. padahal kesalahan pegawai bag ticket tidak menjelaskan kl ga bisa masuk.. berarti ini penipuan.. sekarang lagi mau urus refund ditelantarkan ga ada yg bisa ambil keputusan... just info tiket saya terbeli ada 6 pcs.. sekitar 1.4 jutaan..Paraaaaahhhhhhhhhhhhh.........,0
Mutlak harus dikunjungi!,1
Del Taco sangat jahat dan harus dihindari jika memungkinkan.,0
Dia cukup kecewa meskipun beberapa kesalahan harus ditempatkan di depan pintunya.,0
Tempat terbaik untuk menikmati semangkuk Pho yang lezat!,1
Steak dan udang menurut saya adalah makanan pembuka terbaik di GC.,1
"Dr luar Mal nya bagus ,tp pas masuk ke dalam nya, biasa aja..  Malah sepi & byk toko yg tutup..  Mal nya besar...ada XXI nya juga..  Tempat makan nya di lantai 1.. di lantai bawah ada Lotte mart nya...  Untuk akses parkir sudah menggunakan sistem E-Money.. jd tanpa karcis dan ga bisa ngutang ya",0
"Dulu saya kasih bintang 5, sekarang saya kasih bintang 5.",1
"Biasanya Ramai saat pagi hari dan sore hari..sangat disayangkan, minim kesadaran pengunjung tuk menjaga kebersihan..",0
Nasi gorengnya juga kering.,0
Kecewa sih. Beli baju anak bnyak. Mau dituker 1 aja gak bisa. Padahal ada struk belnjanya. Pdhal Selalu langganan sama Trona. Dari belanja bulanan smpe keperluan lainnya.,0
Apa yang HARUS menjadi makan malam Natal yang lucu dan lezat untuk diingat adalah kegagalan terbesar dari seluruh perjalanan bagi kami.,0
"Mall terdekat dari rumah. Parkiran motor mobil tersedia. Ada bioskop, matahari departemen store, Jco, Miniso, tempat makan (kulineran) banyak pilihan...",1
Beberapa sorotan: Nigiri berkualitas tinggi di sini!,1
"Lumayan buat jalan-jalan santai. Sayangnya taman kurang terawat, aturannya rusak. Lampunya juga.",0
"Iki cuma bundaran bukan taman, tapi gak tau kalau kedepannya bakalan dijadikan tempat yg berguna, soalnya udah rimbun",0
"Adapun layanan: Saya penggemar, karena cepat dan Anda dilayani oleh beberapa orang baik.",1
"Saya selalu memesan dari menu vegetarian saat makan malam, yang memiliki beragam pilihan untuk dipilih.",1
"Saya benci untuk tidak setuju dengan sesama Yelpers, tetapi suami saya dan saya sangat kecewa dengan tempat ini.",0
"Setiap kali saya makan di sini, saya melihat kerja tim yang peduli hingga tingkat profesional.",1
"Seluruh pengalaman itu mengecewakan, dan saya pikir kami akan pergi ke Ninja Sushi lain kali.",0
Suasana sempurna.,1
Sayurannya sangat segar dan sausnya terasa seperti asli Thailand.,1
"seperti kata resensi lainnya ""Anda tidak bisa membayar saya untuk makan di tempat ini lagi.""",0
"Mereka memiliki banyak salad dan sandwich, dan semua yang saya coba mendapatkan persetujuan saya.",1
Saya muntah di kamar mandi saat makan siang.,0
Salah satu mall yang terletak di surabaya barat. Lokasinya dekat dengan Pakuwon dan sangat strategis berada di jalan raya. Namun mall ini semakin kesini semakin sepi. Banyak yang tutup. Dan hanya buka beberapa saja. Sepi padahal dalamnya lumayan bagus.,0
Nenek mana pun bisa membuat ayam panggang lebih baik dari yang ini.,0
"Saya tidak banyak pasta, tapi saya suka pasta buatan sendiri / buatan tangan dan pizza tipis di sini.",1
"Adem sejuk siang2 pun, masih ada yang ngerawat tamannya tp ada sarana yg sudah rusak belum diperbaiki. Nyaman santai siang disini. Jam 3 udah ditutup masuk gratis.",1
Makanan benar-benar membosankan.,0
"OMG, makanannya enak!",1
Kami datang beli tiket dan ternyata tempat tugu dan museumnya tutup pintu. Toilet pun tidak terawat. Semoga kedepan Pemda lebih perhatian lagi dalam mengelola tempat ini. Parkiran darit erahir datang 2016 masih tidak ada perubahan. Hanya wilayah kantin yg baik dilihat.,0
"salah satu pusat gadget di srabaya, yang banyak outlet, kuliner, acc  handphone, tmpat servis, penjualan perdana dan masi banyak lagi Fasilitas uda tambah maju dari parkiran, atm, toilet gratis,  layanan prbankan, dan yang mengalami kemajuan adalah parkiran mbil listrik . itu yang buat saya terkagum, dan pngujung antusias ke sini karna update terus barangnya dan bebas dari gngguan sperti kjadian yg bikin serem yg trjadi di pkuw0n mal Banyak referensi yang akan kalian dapatkan di sini, slalu cari info dan update dengan tanya info yg jelas",1
"Kami pikir Anda harus pergi lebih jauh untuk mendapatkan sushi yang enak, tetapi tempat ini benar-benar populer malam itu.",1
Pas kesini awalnya takut kesasar perjalanan luarbiasa berliku2 dan hot hot... Tp pas udah sampai lumayan lah mengobati penasaran... Cuma momentnya pas kemarau jd gk ada kabutnya.... Kala itu ada bego yg masuk keolamnya entah kog gk diangkat kenapa ya... Kita puas foto2 dan makan jajanan... Banyak yg jual semacam racikan wedang uwuh gitu... Buat oleh2... Jika hanya sekedar duduk bersantai menikmati alam... Lumayan kog... Coba aja kesini... Banyak spot foto menarik...,1
